ID,日期,用户名,评分,标题,内容,是否编辑过
13340638715,2025-11-01T04:33:24Z,57843288843,4,为啥没有拍照功能,为啥只能录像不能拍照,False
13924962534,2026-04-05T12:15:45Z,南有。,3,添加直方图功能,拍照添加直方图功能,False
13871026548,2026-03-21T10:27:06Z,冰与灬之歌,3,建议,能把直方图加进去吗,False
13838615460,2026-03-12T00:42:10Z,厕所看c,4,增加直方图,建议增加直方图功能,False
13496829840,2025-12-10T10:18:42Z,好好好的mhdhdj,2,点滤镜相机闪个不停,点滤镜相机闪个不停,False
13387928508,2025-11-12T09:01:13Z,Thelordtao,4,什么时候加入拍照滤镜，干掉NOMO,这个功能，太需要了,False
13328365919,2025-10-29T07:58:14Z,飓风ab,5,太牛了,会一直支持影视飓风,False
13375012089,2025-11-09T05:22:34Z,藏玉兰小朋友,4,还行,是影视飓风一年粉丝,False
13363395044,2025-11-06T12:15:32Z,figbkj,3,登陆时收不到验证码,登陆时收不到验证码,False
13327335310,2025-10-29T00:47:12Z,泽小邓,5,好,相信影视飓风，加油,False
13324994010,2025-10-28T12:44:53Z,AIEPhoenix,5,超棒 可不可以多个拍照模式,希望还可以拍照片～,False
13324241292,2025-10-28T08:40:26Z,比个是P哥,5,颜色拍出来非常好,拍出来的效果很方便,False
13325927810,2025-10-28T16:53:16Z,FURRY_与毛,5,好用👍,首评，祝影视飓风越大越强👍,False
13334853999,2025-10-30T19:03:56Z,Toymmy,5,拍动图，闪退好几次了,系统17.0，手机15pm,False
13724527491,2026-02-07T21:44:53Z,爱拍照的比熊,5,还不错,很不错还没用不太会用,False
13323769443,2025-10-28T05:14:49Z,花v h,5,太好了，终于上线了,非常好用！！无限进步！！！！,False
13353394677,2025-11-04T01:06:36Z,Dream·,5,视频导出,快快开发批量导出吧,False
13336008053,2025-10-31T01:54:28Z,星柘,5,入门专业级相机app,好上手 新手无压力,False
13520425964,2025-12-16T15:07:45Z,彪酱呀,5,无敌,标题两个字足够了,False
13917164810,2026-04-03T09:08:10Z,阿冯啊啊,4,随便写写,为什么没有直方图,False
13881007389,2026-03-24T06:34:43Z,log2怎么没了,2,新版17pm 只能拍applelog 没有Applelog2的选项了,log2没了😔,False
13815433075,2026-03-05T07:46:30Z,。。。。、？。？。？。,1,。。。。,和原相机没区别啊,False
13765075497,2026-02-19T05:53:51Z,多出几个,2,Lut 没一个好看的 能不能多出几个？,多出几个 lut,False
13634263768,2026-01-15T00:14:10Z,深情的冬日暖阳,2,闪退,点击拍照秒退桌面,False
13366055748,2025-11-07T02:33:24Z,谁在叫我呀,5,批量导出 求求了,批量导出快上线吧,False
13349432062,2025-11-03T02:59:09Z,释天天,5,影视飓风真不错,太好用了真的省事,False
13347176217,2025-11-02T15:18:02Z,阿里木江1,5,软件细节,很不错👍 好用,False
13345619736,2025-11-02T07:27:26Z,加油宸宇,5,真的很好用,"tim 加油
！",False
13329077321,2025-10-29T12:01:19Z,DeepRed2025,5,希望把拍照加进去,眼前一亮的软件！,False
13336450950,2025-10-31T05:03:19Z,Lewis Hau,3,功能缺陷,曝光无法手动调整,False
13327374350,2025-10-29T01:02:13Z,满头扫雪,5,初体验,简单实用才是王道,False
13327898062,2025-10-29T04:35:18Z,哈哈哈😂尬,4,啊,没有地理位置信息,False
13325188583,2025-10-28T13:36:30Z,Dj东东子,5,拍照,简洁大方好用明了,False
13903541091,2026-03-30T14:10:10Z,Shdhdbxuzjshshshdhdhddj,5,太好用了！,越来越好用了🥳🥳🥳,False
13913352868,2026-04-02T07:16:50Z,Luchinuo,4,评论,very good,False
13903391013,2026-03-30T13:21:38Z,来杯花生露,5,防抖防抖,防抖终于更新了,False
13669114608,2026-01-24T06:41:43Z,599291太阳,5,苹果11pro也能用,牛逼，粉丝先吃,False
13853428384,2026-03-16T07:37:15Z,公司要求下载的,1,降价是什么玩意,背刺早期购买的,False
13388580157,2025-11-12T12:55:04Z,chengyimu,5,啥时候更新外置硬盘啊,256太难受了,False
13515258919,2025-12-15T04:56:54Z,小绿煮蛙,4,希望后续有闪光灯得功能,现在没有闪光灯,False
13399904942,2025-11-15T08:21:59Z,许典文,2,14pro系列完全没什么惊喜,反正不怎么好用,False
13370816365,2025-11-08T06:26:59Z,gwany741,5,怎么导入lut,怎么导入lut,False
13358178617,2025-11-05T04:58:30Z,Re1eAse123,5,旋风相机好用必然,专业相机拍摄，,False
13336378035,2025-10-31T04:29:54Z,91870899111,5,太棒了，小孩馋哭了😭,使用起来很好吃,False
13328048567,2025-10-29T05:42:25Z,达滴滴滴,5,挺不错的,上升空间还很大,False
13333006144,2025-10-30T10:25:11Z,simplyaswe,4,照片,怎么拍摄照片？,False
13325266217,2025-10-28T13:56:47Z,阿金❤️❤️❤️,5,有实况log好用的,上手很简单👍,False
13324867816,2025-10-28T12:10:25Z,嗯叽里咕噜接受,5,支持，简单易用,小白可轻易上手,False
13324863690,2025-10-28T12:09:14Z,而已而已cc,5,无限进步,支持，无限进步,False
13924289424,2026-04-05T07:17:43Z,MR大捷,5,直方图,请安排直方图！！！,False
13903400735,2026-03-30T13:24:50Z,找找笑笑哦红星,1,闪退,更新最新版，闪退,False
13325313831,2025-10-28T14:08:58Z,左手甄,4,愿你成为真正伟大的公司,边看，边拍，边学……,False
13896089784,2026-03-28T12:50:08Z,烟花易冷cold,5,好相机,支持T im,False
13859896231,2026-03-18T04:03:27Z,demi•_•,1,客服态度极差极差,客服态度极差极差,False
13330316939,2025-10-29T17:34:58Z,R.aaa.,1,软件闪退,更新以后打不开软件,False
13916806066,2026-04-03T06:16:35Z,回到•过去,4,继续优化,还是有点卡顿,False
13636956903,2026-01-15T17:48:47Z,群众4619,5,影视飓风赛高,就爱影视飓风,False
13444279904,2025-11-26T19:42:33Z,Yeccc,5,下次更新日志可以抄B站的,那样更接地气,False
13580716729,2026-01-01T12:06:05Z,W进击的小伙,4,还需要完善,不能切换镜头,False
13383584376,2025-11-11T07:01:41Z,南宫237730980,5,用很好,好用绝对不错,False
13351811458,2025-11-03T16:31:18Z,Neyong1,5,希望视频照片导出时附带拍摄的时间,现在只有地点,False
13342692750,2025-11-01T15:18:42Z,iX 君,5,防抖,防抖开了没用,False
13325849770,2025-10-28T16:31:14Z,oadbao,5,怎么录制慢动作？,慢动作咋弄？,False
13325607050,2025-10-28T15:25:22Z,一个电饭锅火锅,5,抢个首评,抢个首评前排,False
13325541355,2025-10-28T15:08:05Z,jdks@djdjdu：@dj,5,No.1,妙不可言👍,False
13325098326,2025-10-28T13:12:45Z,吴月寒,5,我是第一个评论的吗,用了再来追评,False
13324983159,2025-10-28T12:41:55Z,MeetingSky,5,牛,無限進步👍,False
13325007155,2025-10-28T12:48:27Z,Gramaryeo,1,iphone16pro系统iOS18.6点开就闪退无法使用,根本无法使用,False
13362879209,2025-11-06T09:14:41Z,Blizzard-D,5,真的很不错，可以强制调用摄像头,配合课程很合适,False
13328551229,2025-10-29T09:10:39Z,a天地666,5,千呼万唤始出来,由我先来测一测,False
13324787015,2025-10-28T11:47:59Z,Sangjie0713,5,终于等到了,非常好用非常棒,False
13345693227,2025-11-02T07:55:39Z,sjseu ej,1,系统版本要求太高,系统版本要求太高,False
13607916140,2026-01-08T04:38:51Z,Jollyfon,5,希望自动保存到 iCloud 云盘,太占存储了,False
13809773878,2026-03-03T15:47:26Z,啊额hff,3,滤镜太少了,滤镜太少了,False
13353951192,2025-11-04T04:42:27Z,就是就是你的呢你你你,5,能加上手表控制吗,加手表控制,False
13501714132,2025-12-11T16:49:46Z,VRVRv飞蛾复测,3,所以为什么不支持外录呢,我要外录！,False
13374976735,2025-11-09T05:08:02Z,PG-椒,2,问题,拍不了照片,False
13345179681,2025-11-02T04:28:14Z,大胖咪的保温杯,5,无限进步！,必须满分！,False
13350494680,2025-11-03T10:18:35Z,pwicndjek,4,希望适配ipad端,功能很方便,False
13344829497,2025-11-02T02:17:23Z,柚子皮y2p,5,好用,好用 支持,False
13328381842,2025-10-29T08:04:36Z,来支健力仕,5,Tim牛皮,好用不多说,False
13337605373,2025-10-31T12:11:15Z,Abner_forever,3,微信视频时拍照直接退出了，拍照选择滤镜会出现手机卡死的情况,如标题所言,False
13327558182,2025-10-29T02:12:36Z,梁潮偉,5,👍🏻,好👍🏻,False
13325682641,2025-10-28T15:45:32Z,kota49！,5,救星,无限进步！,False
13327961076,2025-10-29T05:03:06Z,字影,5,影视飓风,无限进步！,False
13345817373,2025-11-02T09:41:35Z,bjlclclc,1,要是专业程度很拉垮,该有的都没有,False
13324565516,2025-10-28T10:39:36Z,h_h_y,5,无限进步！,无限进步！,False
13330224915,2025-10-29T17:08:25Z,wind大白,5,无限进步,无限进步！！！,False
13349758487,2025-11-03T05:14:44Z,秋犁膏,5,太牛了,不愧是影视飓风,False
13488594250,2025-12-08T04:34:45Z,wowo1616,5,Tim我爱你🤟,支持！！保护！！,False
13324365442,2025-10-28T09:28:42Z,TZSYQ,5,支持！！！,无限进步！,False
13822595184,2026-03-07T09:46:06Z,大碧兜,5,五星,调色很美,False
13761353836,2026-02-18T04:31:34Z,LensForce,5,影视飓风做的不错,无限进步,False
13779294976,2026-02-23T04:38:29Z,Harlan哥哥,3,还得好好学习下,无限进步,False
13672916582,2026-01-25T05:55:43Z,fgfgfghfhffggh,5,無限進步,無限進步,False
13597663648,2026-01-05T13:43:06Z,z f z g z r s y d z,5,無限進步,無限進步,False
13419023716,2025-11-20T05:17:26Z,530507850,5,能不能出个自动挡,自动档！,False
13387250165,2025-11-12T03:55:23Z,何同学w,5,更新的真快,无限进步,False
13385303824,2025-11-11T16:30:28Z,Xiaoxiaobao1234,5,我的另一个原相机,好用极了,False
13372130175,2025-11-08T13:48:34Z,_鑫_,5,真心好用,真心好用,False
13371590323,2025-11-08T11:12:24Z,Lu Yingjie,5,无限进步,无限进步,False
13368259726,2025-11-07T15:37:57Z,假面骑士小明,5,好用,参数简洁,False
13361639611,2025-11-06T00:39:42Z,雾都小帅,5,无限进步,无限进步,False
13327944832,2025-10-29T04:55:58Z,doro爱香菜,5,必须来,支持一下,False
13349270007,2025-11-03T01:58:53Z,チンリツ,4,增加画幅比例调整！,4:3！,False
13328725971,2025-10-29T10:13:06Z,空🤔,1,13pro不能拍log动态图片,你敢信？,False
13325086525,2025-10-28T13:09:37Z,睿哲瘦了,5,厉害了,真的很牛,False
13325009034,2025-10-28T12:48:56Z,过后恢复的冠军,5,权威 2 字,不用多说,False
13323861014,2025-10-28T05:58:20Z,ＢＡＩＳＨＡＮ,5,无限进步,无限进步,False
13324984388,2025-10-28T12:42:14Z,垠雪,1,为啥拍照直接闪退,拍照闪退,False
13324721599,2025-10-28T11:29:00Z,呃我的我,3,无拍照功能,没法拍照,False
13368741463,2025-11-07T17:53:48Z,AQ逐梦,5,影视飓风越来越好🎉,好用👍,False
13331630872,2025-10-30T01:01:40Z,gcmjgsjske,5,无限进步,非常好用,False
13340793050,2025-11-01T05:38:49Z,再无懿,5,买课程了怎么解锁pro内容啊？,谁能教教我,False
13810056754,2026-03-03T17:25:02Z,小畏妈,5,Good！,非常Good！,False
13473370473,2025-12-04T09:49:49Z,什么东西垃圾玩意儿,5,好好看,非常好看,False
13325702003,2025-10-28T15:50:47Z,顾长浩,5,无限进步,无限进步,False
13896398212,2026-03-28T14:24:51Z,毛永泰,5,摄影,挺不错的,False
13326894784,2025-10-28T22:01:26Z,DDC2497,5,无限进步,无限进步,False
13355247960,2025-11-04T12:57:50Z,光吾,5,无敌,真的好用,False
13549877368,2025-12-24T14:18:35Z,fhjjhddf,5,好👌,nice,False
13327284653,2025-10-29T00:27:45Z,zefzy0607,5,tim,无限进步,False
13806421507,2026-03-02T16:34:08Z,tim 无限进步！！,5,无限进步,很好用啊啊啊啊,False
13327927177,2025-10-29T04:48:08Z,Mabbe5,5,无限进步,无限进步,False
13331943943,2025-10-30T03:02:19Z,zzvbhh,5,无限进步,无限进步,False
13411682183,2025-11-18T06:06:30Z,syabqksnsk,5,好用不卡顿，但是直接存到相册吧也不要批量导出太麻烦了！！,加油加快加油加快,False
13495697680,2025-12-10T01:43:45Z,祺韵,5,会不会出美颜功能？,会吗会吗？？,False
13325601028,2025-10-28T15:23:44Z,李向飞啊,5,飓风相机,挺好用的,False
13757292815,2026-02-17T00:30:53Z,t t落,5,好,神好用,False
13884367022,2026-03-25T05:40:25Z,案宋,2,內容少,不好看,False
13863029849,2026-03-19T01:54:19Z,urso385,3,导出前的调整无手动调整选项,望改善,False
13496175860,2025-12-10T05:09:20Z,young198416321806,5,啥时候能加入导入其他lut的功能啊,同标题,False
13422707565,2025-11-21T05:12:24Z,pilotong,5,建议加入富士LUT,如题！,False
13391448562,2025-11-13T05:42:12Z,章丘浩天装饰,5,好用,冲锋衣,False
13332431706,2025-10-30T06:40:37Z,继而咩，wosh,5,直方图什么时候出来,直方图,False
13333872742,2025-10-30T14:28:14Z,哦哦哦哦哦好的好的好的好,3,跟不上,有延迟,False
13327596169,2025-10-29T02:27:22Z,的好多话恶,5,好用,很简洁,False
13324383976,2025-10-28T09:35:40Z,心若猿魔,5,沙发,支持！,False
13519216991,2025-12-16T07:21:33Z,021续,5,非常不错,非常不错,False
13324817753,2025-10-28T11:56:40Z,Toby053,5,简单易用又强大,好用！！,False
13357761978,2025-11-05T02:06:43Z,怜昕听雨,5,好用爱用,好用爱用,False
13325286526,2025-10-28T14:01:57Z,.IHJ_ihj.,4,..,不错哦,False
13823250901,2026-03-07T14:03:17Z,青天爱刻晴,5,好,太好用了,False
13380867268,2025-11-10T14:51:33Z,枫叶万象,5,非常好用,很实用,False
13410898209,2025-11-18T00:27:04Z,陈安研,5,支持影视飓风,无限进步,False
13823312162,2026-03-07T14:22:53Z,laiiiiioooooooot,5,可以 很详细 相当于便捷相机📷,goooooood,False
13327835269,2025-10-29T04:07:55Z,Yuan-A,5,非常好,Good,False
13325399434,2025-10-28T14:31:08Z,Pika卡,5,怎么回复b站购买过的pro版呢,上述,False
13595990018,2026-01-05T02:29:44Z,鼻他还难把出来,1,不好,不好用,False
13324756472,2025-10-28T11:39:23Z,y27688,5,好,专业,False
13402960870,2025-11-16T00:37:50Z,Milk-M奶嘴,5,前摄竖屏横拍是否有计划适配,同上,False
13380729814,2025-11-10T14:13:38Z,傻了ℹ️,1,变焦到八度就闪退,闪退,False
13823633848,2026-03-07T16:05:32Z,cym88,5,棒棒,不错不错，,False
13355096743,2025-11-04T12:14:29Z,Yishou2373,3,是压根就不支持拍照模式吗？,RT,False
13923637394,2026-04-05T02:11:53Z,这家是个骗子,5,希望能增加多重曝光,如上,False
13357635176,2025-11-05T01:19:14Z,露脸的大汉,5,什么时候可以关联到相机按钮里 现在还是选不了,加油,False
13324942358,2025-10-28T12:30:49Z,谁叫我上课了看,5,无限进步,加油！,False
13808788471,2026-03-03T09:26:36Z,男拳带师,4,棒棒棒！,棒棒棒！,False
13874508711,2026-03-22T09:43:16Z,异支大野猪,5,买课程送的,挺好,False
13813398013,2026-03-04T16:53:39Z,回来了，babace,4,好！,好！,False
13914677191,2026-04-02T15:39:29Z,Moon-XXL,1,16promax 系统最新，目前闪退,闪退,False
13332259328,2025-10-30T05:22:14Z,比尔盖淇啊啊啊,5,很好,喜欢,False
13813342456,2026-03-04T16:33:48Z,阿漢PP,5,好用,好看,False
13355391531,2025-11-04T13:36:48Z,xxxx x x x x x x,5,无限进步✔,挺好,False
13609435742,2026-01-08T14:34:15Z,bizzzarr,5,买了课程怎么得到会员,如题,False
13366983770,2025-11-07T09:11:53Z,Jobs or jobs,5,能否加上定位信息,如题,False
13340814147,2025-11-01T05:47:44Z,flyorov,4,希望可以添加导入外部 log 添加 lut 的功能,如题,False
13899163582,2026-03-29T08:45:03Z,猫🐱。不,5,好用,很好用,False
13340761953,2025-11-01T05:25:35Z,啊啊啊smfcm,5,good,很好,False
13635557548,2026-01-15T09:57:36Z,十年米粉转果粉,5,标准版连滤镜也用不了？,？？,False
13835421206,2026-03-11T02:05:15Z,把你若,4,加油但是有轻微掉帧,如,False
13809466870,2026-03-03T14:03:39Z,不留名😁,5,很好👍,谢谢,False
13849515980,2026-03-15T04:10:45Z,杜克好好,5,yyds,非常好用,False
13608766480,2026-01-08T10:59:10Z,Hal曹,5,非常好用，多来点滤镜吧,谢谢,False
13811569403,2026-03-04T03:36:26Z,刘万熙,5,無限進步,非常好用,False
13725942241,2026-02-08T07:52:39Z,影视飓风的热衷粉丝￼,5,无,潘天鸿 潘天鸿能不能免费一些功能呀,False
13713593861,2026-02-04T23:26:16Z,Robin Law,5,iPhone Air,这个App在iPhone Air是不是无法使用？拍出来的动态照片就是原图。,False
13415605375,2025-11-19T07:28:56Z,iiiiiiii 鳄鱼电话,5,iphone14是不是没有lut功能,看到都开了lut，是不是要支持log的手机才可以打开lut功能,False
13549399590,2025-12-24T11:36:41Z,11222:34,1,素材全都不见了,昨天和今天拍的素材全都不见了！太生气了！之前的素材也没了！,False
13532801099,2025-12-19T23:49:09Z,萝卜吃兔子,4,我怎么没法加lut,如题,False
13447011133,2025-11-27T14:25:47Z,Alexrains,1,直录到外接存储里,啥时候支持外接存储？？？？,False
13434163413,2025-11-24T04:13:13Z,晓郁泽,3,对于iPhone11的优化,iPhone11拍视频时画面不清晰相比原相机砍了一半,False
13430852038,2025-11-23T08:23:30Z,A为A,2,功能问题,用着用着突然闪退了,False
13396262412,2025-11-14T11:34:08Z,勤劳的小付,5,iphone12 pro 机型没有 lut 功能,老机型有 raw 功能没有 log 就没办法用 lut ，希望能考虑下老机型用户,False
13329945486,2025-10-29T15:50:51Z,· 青岑,5,无,iPhone11可以用吗？,False
13354992879,2025-11-04T11:42:51Z,孤独地过客,3,建议改进,每次使用都重新登录,False
13329900654,2025-10-29T15:38:40Z,Garry ning,5,無限進步！,支持影视飓风！,False
13329915348,2025-10-29T15:42:34Z,艸死拼多多,1,剪辑没反应不知道哪里能套fut,和自带相机差不多,False
13327666607,2025-10-29T02:55:29Z,無限進步丶,5,無限進步,影视飓风出品 必属精品,False
13327680251,2025-10-29T03:01:14Z,翻翻评论,3,使用体验,目前功能太简陋了，期待升级.,False
13327651819,2025-10-29T02:49:30Z,"劉""",5,未知bug,15Pro Max 17.0系统 软件闪退 望修复,False
13327162308,2025-10-28T23:41:20Z,擅自删除账号,4,希望能给视频和照片加上地理位置信息,缺少地理位置信息 这个能让我决定是否使用该app,False
13449245177,2025-11-28T04:11:00Z,有球大,5,好,好,False
13324240657,2025-10-28T08:40:11Z,，qid,5,好,好,False
13458504416,2025-11-30T12:50:27Z,爱做梦的小梦,5,我要富士lut！！！！,lut！！！！！！！！,False
13325542750,2025-10-28T15:08:28Z,呀嘞呀嘞哒啧,5,好用,好用,False
13489846150,2025-12-08T13:26:08Z,埃罗芒阿老师的大弟子,5,好用,好用,False
13346547136,2025-11-02T12:38:45Z,梦魇渊,5,好用,好用,False
13815840901,2026-03-05T11:11:55Z,passengerSpike,5,好,好,False
13337807361,2025-10-31T13:05:20Z,z不爱睡觉,5,好,好,False
13379979975,2025-11-10T10:19:55Z,把路虎经济学家了,5,好,好,False
13370729136,2025-11-08T05:50:39Z,小Deng同学,5,体验,好,False
13555130546,2025-12-26T00:34:17Z,hhdhekzjn,5,好,好,False
13923894452,2026-04-05T04:05:59Z,飓风葡萄｡°(°¯᷄◠¯᷅°)°｡,5,关于评论飓风相机,我的评价是 行👍,False
13915959631,2026-04-02T23:47:06Z,gguygtguh,5,照片模式片门全开去哪了？,照片模式现在是默认4/3片门全开了嘛？,False
13916459909,2026-04-03T03:23:27Z,pixelge,3,多添加一些高质感的滤镜！和 ai 自动参数,手机拍照都想直出！那滤镜➕ai 算法参数很重啊啊,False
13895622245,2026-03-28T09:49:18Z,fhgcnj,5,？,打五星是因为没有十星打,False
13903223697,2026-03-30T12:25:22Z,我是秦大仙,1,超级垃圾的软件,完全不如blackmagic cam 免费软件！   拍照一个照片17promax    才几百kb都不如原相机！   视频120帧 相册里面没法播放！       blackmagic cam   就能够播放   真的无了个大语！  太垃圾了！  完全没用。   申请退款都还不愿意退。无语了无语了千万别买   垃圾垃圾,False
13878590843,2026-03-23T13:56:45Z,倍真,5,要是有美颜就完美了！,要是有美颜就完美了！,False
13887634022,2026-03-26T03:34:52Z,蔡总1257,1,用的卡卡的,掉帧,False
13871299438,2026-03-21T12:16:44Z,ItsBuzzyX,5,timi帅,nb,False
13877893910,2026-03-23T09:06:00Z,🉐了吧👨🏻‍✈️,1,没用,比自带原相机差劲太多了。这个就是坑人的，用影视飓风的名气来圈钱，千万别当这个冤大头，谁买谁后悔，潮,False
13846216561,2026-03-14T06:42:31Z,楚溜溜香,5,哼好用,Tim，牛逼,False
13860672387,2026-03-18T10:54:18Z,你是我的好大儿 66,1,真不值,买就图个乐子，真垃圾啊,False
13849580713,2026-03-15T04:42:00Z,我煮的悲伤。,1,无语,16pro用这个还不如原相机,False
13826803492,2026-03-08T13:42:05Z,有时不是这道题目是别的题目。,5,可以可以,牛逼,False
13845840692,2026-03-14T03:32:53Z,也一样跳跳糖,1,垃圾别买，糊的要死,说不满意可退一直驳回，恶心麻了，质感被原相机吊着打怎么好意思的？,False
13842760178,2026-03-13T06:54:09Z,饺子🥟，,1,垃圾软件,垃圾软件，一点用都没有，除了几个滤镜，有啥用，还没有我原相机拍的好，怎么好意思收费的！,False
13821681276,2026-03-07T02:42:37Z,MA.D86,5,建议开发者增加双摄功能,👌,False
13822168568,2026-03-07T06:22:56Z,h3R3航,3,为什么更新后 4k变成1920x1440og 最开始还可以120fps 但是卡顿 现在只有60fps 也是pro版本,为什么更新后4k变成1920x1440og最开始可以开120fps但是卡顿 现在只能开60 120fps选项没了 也是会员版 对比BIackmagic Cam来说 似乎专业性有待提升 包括色调 虽然用了但是发到抖音似乎颜色非常不一样,False
13819293452,2026-03-06T11:34:26Z,Alex_Zhang_99,5,影视飓风,无敌好用！6666,False
13821542670,2026-03-07T01:47:33Z,了迹奇有没,1,功能缺陷很多,功能缺陷特别多，开了会员不让退款，我猜 consumption request直接给拒绝建议，然后在抖音上卖20的，这软件也不优化，唉😮‍💨 放着再也不用了，影视飓风希望你这样能活下去吧,False
13809553037,2026-03-03T14:32:55Z,够累236565,5,nb,nb,False
13818875815,2026-03-06T08:07:24Z,发展中国家经过,1,不好用,不好用，灰色的浪费钱,False
13816374907,2026-03-05T14:27:11Z,长安小可爱945,1,苹果17不要买，什么也用不了，必须pro或者以上版本才可以用,很不开心20元白花了,False
13815093497,2026-03-05T04:41:00Z,改进667,1,差评,辣鸡！亏我们支持你，你做的什么鬼软件,False
13812446470,2026-03-04T11:08:03Z,犸滑滕他爹,1,我69买的算什么？,首发我69买现在20元666,False
13812397088,2026-03-04T10:45:29Z,小代啦啦啦,1,不如原相机,智商税,False
13812384665,2026-03-04T10:39:38Z,烟雨柳巷沐春风,1,不支持 不支持 iPados 26.3,"IPad Pro 2024 款适配非常的垃圾，目前的系统是 iPados 26.3, 希望能够后面适配平板端",False
13810281263,2026-03-03T18:46:13Z,zzzzzhhsriil,3,卡➕烫,拍完几张之后卡又发烫。然后得退出页面。重新打开app拍几张又是卡顿发烫。照片渲染什么的就很给力。就是系统坚持不了几张照片就卡的不行,False
13810229824,2026-03-03T18:27:11Z,立场坚定舞铲者,1,背刺用户一生黑,铺天盖地买推广说涨价，转手就发视频永久降价，公关是不是手眼通天啊敢这么玩？店大欺客是吧，还有绑定销售课程的呢？无语🙄以后会给影视飓风每个视频举报的，吃流量饭的敢这么做生意,False
13809960036,2026-03-03T16:51:13Z,Nobu623,2,我是冤种,大冤种,False
13809029185,2026-03-03T11:20:57Z,飞镖去哈伦哦,5,太牛逼了,太好了,False
13766427214,2026-02-19T15:12:06Z,豆子diiiini,5,个人感谢,刚出来课程就买了 可惜一节都没听过 因为每天带娃忙成狗（除去上班时间啊啊啊啊啊 ）其实也有借口的意思吧 嘿嘿,False
13725373415,2026-02-08T03:30:05Z,浮世碌,5,锁屏界面,从锁屏界面小组件启动会卡,False
13754790963,2026-02-16T09:07:26Z,山...,4,建议,希望出个馆长动漫风的lut,False
13715086188,2026-02-05T10:21:08Z,李大伯🉐88,5,牛,牛,False
13721921132,2026-02-07T06:15:19Z,你好像不太行的样子🌚,1,垃圾app,未付费前只能使用录像功能，然后拍照需要付费。结果付费后，使用效果太差申请退款，居然被拒绝，典型的圈钱app！大家不要上当！,False
13684568963,2026-01-28T09:25:20Z,王洪五,5,基础款+lut,我希望不能拍摄log的可以用上lut,False
13686400121,2026-01-28T19:25:41Z,藏咩咩,1,同类型中垃圾软件,效果并不想网站和短视频中宣传的那么好，半成品就拿出来卖？看到到处都是水军发推文说的怎么怎么好就买了。本来打算以后只用它了，买了以后和其他几款同类型软件对比以后确实功能和效果没那么好，当天就申请退款，连续拒了我两次，真的是穷到这种地步了？你软件和功能做的好我无脑支持，我买了以后当天申请退款就拒了，隔一天又申请还是给拒了，无所谓，69当喂狗。,False
13648337650,2026-01-18T16:33:11Z,某只歪歪,5,《更新日志》,因为想给个好评但是不知道应该打些什么字，今天得天妇罗很好吃，炸菌子炸鱼炸薯条都很好吃，还有酱里麻麻酱火鸡面也很好吃,False
13673995757,2026-01-25T13:23:33Z,leefee1002,1,吹的很厉害的垃圾软件,实际上就几个 lut，还没法导入别人的，垃圾,False
13666393186,2026-01-23T13:51:41Z,杨镓聪,2,设备兼容iPhone iPad iPod touch,要求系统：iOS17  这么低级的错误 有能运行ios17的touch吗 tim,False
13636815372,2026-01-15T17:02:34Z,Tom owo7,5,20岁,今天二十岁了真的好快、越长大发现记得东西越多要想的事情就越多小的时候什么都记不住也就什么也不会多想，加油吧希望可以存钱买下我的梦想之车骑去拉萨完成对小时候自己的承诺,False
13567661703,2025-12-29T06:02:36Z,容嬷嬷扎针丨,5,何时能自定义LUT？,想用自己的lut才发现飓风不支持,False
13634937335,2026-01-15T04:53:53Z,王章鱼🐙,4,希望可以把麦克风和批量导出和快速预览画面这三个功能加进去！！！！我真的很需要！！！！！,希望可以把麦克风和批量导出和快速预览画面这三个功能加进去！！！！我真的很需要！！！！！,False
13634933393,2026-01-15T04:51:58Z,讨厌*了,1,画质太拉跨！就这还好意思收费？,如题！还不如苹果自带相机拍摄的效果！太拉胯了！,False
13620235229,2026-01-11T08:09:39Z,湘南328,1,交互太垃圾,看了视频下载的还开了终身会员，结果没想到能拉到这种程度。,False
13573084866,2025-12-30T14:44:25Z,ht2046,4,iP17pro 拍 live 图一半概率会画面抽搐,"如题。
拍的 live 图片后面回放时画面会闪烁抽搐，导出之后也会，从前前前版本就开始有这个问题了。",False
13490645779,2025-12-08T17:33:30Z,SN said,5,画框线,能不能加入cadrage那种画框线和摄影机几点焦短图，因为看景时候他那个软件它那个颜色太辣鸡了,False
13490085631,2025-12-08T14:39:42Z,广告是真谛多,5,哈哈哈哈,管理更新的这个员工一定是个内心世界很丰富的职场小牛马,False
13484793573,2025-12-07T06:26:39Z,西无言午,1,机型17pm,打开容易遇到卡顿死机的情况 大概持续5-10秒,False
13480370563,2025-12-06T04:36:31Z,李嘉豪！,5,666,666,False
13477714151,2025-12-05T13:15:19Z,Anges-09,5,什么时候适配djiOM8,！,False
13468915822,2025-12-03T04:23:21Z,tim小fans,5,无限进步！,no,False
13448717081,2025-11-28T00:22:01Z,建议升级点,5,什么时候可以调节码流或者 ProRes raw 格式,什么时候可以调节码流或者 ProRes raw 格式,False
13461577208,2025-12-01T07:19:50Z,你女女闽宁,1,只能用那几个LUT 差评,差评,False
13450446009,2025-11-28T12:43:30Z,冰冰爱吃胖头鱼,4,炒鸡好用,but要是能支持导入第三方lut就好了,False
13443288762,2025-11-26T14:32:48Z,dearestcyn,5,我知道你在说谁,哈哈哈哈哈哈哈哈哈“解决了一些已知问题”,False
